inputNum,beerNum,RecipeName,MashStep,HeatSource,TargetTemp,Time
88968,242779,Belgian Style Wit,Mash-Out,Infusion,"
165.0
°F
",10 min
88969,242781,brown minus old,Saccharification Rest,Infusion,"
154.0
°F
",60 min
88970,242783,Night Mare Moon,Saccharification Rest,Infusion,"
148.0
°F
",60 min
88971,242783,Night Mare Moon,Mash-Out,Infusion,"
165.0
°F
",10 min
88972,242789,Really Red Irish Ale 2,Saccharification Rest,Infusion,"
153.0
°F
",60 min
88973,242795,Clash of Hops,Saccharification Rest,Infusion,"
147.0
°F
",60 min
88974,242800,Witbier - try 1,Saccharification Rest,Infusion,"
152.0
°F
",60 min
88975,242800,Witbier - try 1,Mash-Out,Decoction,"
170.0
°F
",10 min
88976,242808,Molly's Cream Ale,Saccharification Rest,Infusion,"
151.0
°F
",90 min
88977,242810,M31 Pale,Saccharification Rest,Decoction,"
152.0
°F
",60 min
88978,242814,2-Nerds Stout,Saccharification Rest,Infusion,"
150.0
°F
",60 min
88979,242814,2-Nerds Stout,Mash-Out,Infusion,"
170.0
°F
",60 min
88980,242817,Shakespear b3,Saccharification Rest,Infusion,"
150.0
°F
",60 min
88981,242818,Bourbon Rye Porter,Saccharification Rest,Infusion,"
153.0
°F
",60 min
88982,242818,Bourbon Rye Porter,Mash-Out,Infusion,"
170.0
°F
",10 min
88983,242820,BF black IPA 2,Saccharification Rest,Infusion,"
150.0
°F
",60 min
88984,242825,Tripel 11,Saccharification Rest,Direct Heat,"
150.0
°F
",60 min
88985,242828,Special B3,Saccharification Rest,Infusion,"
152.0
°F
",60 min
88986,242845,Coffee IPA,Saccharification Rest,Infusion,"
66.0
°C
",60 min
88987,242845,Coffee IPA,Dextrinization Rest,Infusion,"
72.0
°C
",10 min
88988,242845,Coffee IPA,Mash-Out,Infusion,"
76.0
°C
",0 min
88989,242846,Kolsch,Acid Rest,Direct Heat,"
104.0
°F
",30 min
88990,242846,Kolsch,Saccharification Rest,Direct Heat,"
140.0
°F
",30 min
88991,242846,Kolsch,Saccharification Rest,Direct Heat,"
158.0
°F
",30 min
88992,242846,Kolsch,Mash-Out,Direct Heat,"
165.0
°F
",30 min
88993,242861,Mild,Saccharification Rest,Infusion,"
154.0
°F
",75 min
88994,242863,Grave Digger,Saccharification Rest,Infusion,"
154.0
°F
",75 min
88995,242867,Kiwi Summer ,Protein Rest,Infusion,"
50.0
°C
",20 min
88996,242867,Kiwi Summer ,Saccharification Rest,Direct Heat,"
65.6
°C
",30 min
88997,242867,Kiwi Summer ,Mash-Out,Direct Heat,"
75.6
°C
",5 min
88998,242868,Petite Farmhouse Rye,Protein Rest,Infusion,"
125.0
°F
",15 min
88999,242868,Petite Farmhouse Rye,Saccharification Rest,Infusion,"
155.0
°F
",60 min
89000,242874,American Wheat ,Saccharification Rest,Infusion,"
153.0
°F
",60 min
89001,242876,kipper's best bitter (pilgrim) mk10,Saccharification Rest,Infusion,"
154.0
°F
",60 min
89002,242879,Sofiemyr Hefeweizen,Acid Rest,Infusion,"
43.0
°C
",20 min
89003,242879,Sofiemyr Hefeweizen,Saccharification Rest,Decoction,"
67.0
°C
",40 min
89004,242879,Sofiemyr Hefeweizen,Mash-Out,Direct Heat,"
78.0
°C
",15 min
89005,242881,Hogan's Old Wall Street Ale,Saccharification Rest,Infusion,"
152.0
°F
",60 min
89006,242882,Bitter Wife,Saccharification Rest,Infusion,"
66.6
°C
",45 min
89007,242882,Bitter Wife,Mash-Out,Infusion,"
75.5
°C
",5 min
89008,242907,Hefe por la Jefa,Saccharification Rest,Infusion,"
157.0
°F
",60 min
89009,242907,Hefe por la Jefa,Mash-Out,Infusion,"
170.0
°F
",10 min
89010,242908,Mix from march,Maltose Rest,Direct Heat,"
67.0
°C
",60 min
89011,242908,Mix from march,Dextrinization Rest,Direct Heat,"
72.0
°C
",10 min
89012,242914,San Diego Saison,Saccharification Rest,Direct Heat,"
148.0
°F
",60 min
89013,242914,San Diego Saison,Mash-Out,Infusion,"
170.0
°F
",15 min
89014,242917,Blackberry Dark Mild,Saccharification Rest,Infusion,"
155.0
°F
",60 min
89015,242917,Blackberry Dark Mild,Mash-Out,Direct Heat,"
170.0
°F
",10 min
89016,242922,Prancing Pony Ale  ( real partial mash ) palmer's elevensies,Saccharification Rest,Direct Heat,"
152.0
°F
",60 min
89017,242922,Prancing Pony Ale  ( real partial mash ) palmer's elevensies,Saccharification Rest,Decoction,"
168.0
°F
",10 min
89018,242923,Bourbon Barrel Scotch Ale,Saccharification Rest,Infusion,"
154.0
°F
",60 min
89019,242930,Extra Oatmeal Stout,Saccharification Rest,Direct Heat,"
152.0
°F
",60 min
89020,242930,Extra Oatmeal Stout,Mash-Out,Direct Heat,"
170.0
°F
",5 min
89021,242939,Simple Gose,Beta-Glucan Rest,Infusion,"
113.0
°F
",60 min
89022,242939,Simple Gose,Saccharification Rest,Direct Heat,"
153.0
°F
",60 min
89023,242939,Simple Gose,Mash-Out,Direct Heat,"
170.0
°F
",10 min
89024,242966,Dissolve the Senate - Lager IPA,Saccharification Rest,Infusion,"
67.0
°C
",60 min
89025,242966,Dissolve the Senate - Lager IPA,Mash-Out,Direct Heat,"
75.0
°C
",10 min
89026,242970,IPA,Maltose Rest,Decoction,"
150.0
°F
",90 min
89027,242972,Saison (Clean? Barrel Brew#3),Saccharification Rest,Infusion,"
147.0
°F
",90 min
89028,242978,Whiskey Ale,Dextrinization Rest,Decoction,"
122.0
°F
",45 min
89029,242978,Whiskey Ale,Maltose Rest,Decoction,"
150.0
°F
",45 min
89030,242994, Abbaye. ,Maltose Rest,Infusion,"
151.0
°F
",60 min
89031,242997,Weissbier 2015 No. 1,Acid Rest,Direct Heat,"
99.0
°F
",30 min
89032,242997,Weissbier 2015 No. 1,Beta-Glucan Rest,Direct Heat,"
122.0
°F
",20 min
89033,242997,Weissbier 2015 No. 1,Saccharification Rest,Direct Heat,"
145.0
°F
",60 min
89034,243001,RR Clone,Saccharification Rest,Infusion,"
65.0
°C
",90 min
89035,243005,Bestebitter,Protein Rest,Infusion,"
57.0
°C
",15 min
89036,243005,Bestebitter,Saccharification Rest,Infusion,"
66.0
°C
",60 min
89037,243005,Bestebitter,Mash-Out,Infusion,"
75.0
°C
",10 min
89038,243021,Havans 01,Saccharification Rest,Direct Heat,"
63.0
°C
",60 min
89039,243023,Asout Dry Stout,Saccharification Rest,Decoction,"
64.0
°C
",60 min
89040,243023,Asout Dry Stout,Mash-Out,Decoction,"
77.0
°C
",15 min
89041,243026,The Hunt for Red Oktoberfest,Protein Rest,Infusion,"
134.0
°F
",15 min
89042,243026,The Hunt for Red Oktoberfest,Saccharification Rest,Infusion,"
142.0
°F
",30 min
89043,243026,The Hunt for Red Oktoberfest,Saccharification Rest,Infusion,"
158.0
°F
",20 min
89044,243026,The Hunt for Red Oktoberfest,Mash-Out,Infusion,"
170.0
°F
",5 min
89045,243036,Costa Roja,Saccharification Rest,Infusion,"
68.0
°C
",60 min
89046,243036,Costa Roja,Mash-Out,Direct Heat,"
75.0
°C
",15 min
89047,243041,Kolsch,Protein Rest,Direct Heat,"
122.0
°F
",20 min
89048,243041,Kolsch,Saccharification Rest,Direct Heat,"
149.0
°F
",30 min
89049,243041,Kolsch,Saccharification Rest,Direct Heat,"
158.0
°F
",30 min
89050,243041,Kolsch,Mash-Out,Direct Heat,"
170.0
°F
",30 min
89051,243050,Raison d'Saison w/ Nelson Sauvin and Rhubarb #24,Saccharification Rest,Direct Heat,"
147.0
°F
",90 min
89052,243061,Red Rye Session Ale #23,Saccharification Rest,Direct Heat,"
153.0
°F
",90 min
89053,243067,Brokkr øl,Saccharification Rest,Infusion,"
156.0
°F
",60 min
89054,243067,Brokkr øl,Mash-Out,Infusion,"
168.0
°F
",15 min
89055,243077,Kölsch,Saccharification Rest,Infusion,"
149.0
°F
",60 min
89056,243077,Kölsch,Mash-Out,Infusion,"
170.0
°F
",15 min
89057,243081,Split season,Saccharification Rest,Infusion,"
67.0
°C
",45 min
89058,243081,Split season,Mash-Out,Infusion,"
77.0
°C
",15 min
89059,243090,SSSunRiseee ,Protein Rest,Infusion,"
50.0
°C
",10 min
89060,243090,SSSunRiseee ,Saccharification Rest,Infusion,"
72.0
°C
",90 min
89061,243096,Ted Racer Session Pale,Saccharification Rest,Infusion,"
156.0
°F
",45 min
89062,243098,reprise,Acid Rest,Infusion,"
69.0
°C
",60 min
89063,243100,Baron's Pilny the Elder Clone,Saccharification Rest,Infusion,"
151.0
°F
",60 min
89064,243103,Rakau Palbert,Saccharification Rest,Infusion,"
149.0
°F
",60 min
89065,243103,Rakau Palbert,Mash-Out,Direct Heat,"
168.0
°F
",5 min
89066,243109,Pomegranate Quad,Saccharification Rest,Infusion,"
152.0
°F
",60 min
89067,243114,Saison Summer 15',Saccharification Rest,Infusion,"
150.0
°F
",60 min
89068,243119,Spring Whitewater Wheat,Saccharification Rest,Direct Heat,"
150.0
°F
",90 min
89069,243119,Spring Whitewater Wheat,Mash-Out,Direct Heat,"
170.0
°F
",15 min
89070,243121,Behind the Mustache,Protein Rest,Infusion,"
130.0
°F
",15 min
89071,243121,Behind the Mustache,Saccharification Rest,Infusion,"
155.0
°F
",45 min
89072,243130,Georgia Peaches and Cream,Saccharification Rest,Infusion,"
152.0
°F
",60 min
89073,243130,Georgia Peaches and Cream,Mash-Out,Direct Heat,"
168.0
°F
",10 min
89074,243135,Blackberry Belgian Chocolate Orange Weizen,Protein Rest,Direct Heat,"
152.0
°F
",90 min
89075,243136,Somersault Clone,Saccharification Rest,Direct Heat,"
152.0
°F
",60 min
89076,243136,Somersault Clone,Mash-Out,Direct Heat,"
168.0
°F
",10 min
89077,243138,Paploo Pale,Saccharification Rest,Infusion,"
150.0
°F
",60 min
89078,243138,Paploo Pale,Mash-Out,Infusion,"
168.0
°F
",15 min
89079,243148,wei zo serious?,Acid Rest,Direct Heat,"
111.0
°F
",20 min
89080,243148,wei zo serious?,Saccharification Rest,Direct Heat,"
148.0
°F
",30 min
89081,243148,wei zo serious?,Saccharification Rest,Direct Heat,"
157.0
°F
",30 min
89082,243148,wei zo serious?,Mash-Out,Direct Heat,"
170.0
°F
",10 min
89083,243157,Easy Wheasy,Saccharification Rest,Infusion,"
151.0
°F
",60 min
89084,243166,Paddy Waggon's Oatmeal Pale Ale,Saccharification Rest,Infusion,"
149.0
°F
",60 min
89085,243167,Nugget IPA,Saccharification Rest,Infusion,"
156.0
°F
",60 min
89086,243171,Zombie Breath 2.0,Saccharification Rest,Infusion,"
162.0
°F
",60 min
89087,243171,Zombie Breath 2.0,Mash-Out,Infusion,"
168.0
°F
",1 min
89088,243172,Amarillo Armadillo (AA),Saccharification Rest,Infusion,"
161.0
°F
",60 min
89089,243172,Amarillo Armadillo (AA),Mash-Out,Infusion,"
168.0
°F
",1 min
89090,243173,what,Saccharification Rest,Direct Heat,"
150.0
°F
",60 min
89091,243173,what,Mash-Out,Direct Heat,"
170.0
°F
",10 min
89092,243177,Ecstasy,Saccharification Rest,Infusion,"
153.0
°F
",60 min
89093,243177,Ecstasy,Mash-Out,Infusion,"
168.0
°F
",10 min
89094,243179,Kunchie's Kolsch,Maltose Rest,Infusion,"
155.0
°F
",60 min
89095,243181,Rainy Day Tripel 2015 ,Acid Rest,Infusion,"
122.0
°F
",15 min
89096,243181,Rainy Day Tripel 2015 ,Protein Rest,Infusion,"
131.0
°F
",15 min
89097,243181,Rainy Day Tripel 2015 ,Saccharification Rest,Infusion,"
142.0
°F
",15 min
89098,243181,Rainy Day Tripel 2015 ,Dextrinization Rest,Infusion,"
160.0
°F
",60 min
89099,243181,Rainy Day Tripel 2015 ,Mash-Out,Infusion,"
168.0
°F
",10 min
89100,243182,Weizen Guy V1,Saccharification Rest,Infusion,"
153.0
°F
",60 min
89101,243187,Mike McDole’s Double IPA,Saccharification Rest,Infusion,"
153.0
°F
",45 min
89102,243187,Mike McDole’s Double IPA,Mash-Out,Infusion,"
165.0
°F
",15 min
89103,243188,Undrinkable Molly ,Saccharification Rest,Direct Heat,"
154.0
°F
",75 min
89104,243188,Undrinkable Molly ,Mash-Out,Direct Heat,"
168.0
°F
",10 min
89105,243190,Kenneth,Saccharification Rest,Infusion,"
147.0
°F
",45 min
89106,243190,Kenneth,Saccharification Rest,Decoction,"
155.0
°F
",15 min
89107,243190,Kenneth,Mash-Out,Infusion,"
165.0
°F
",10 min
89108,243191,No. 10 Brown-ing St.,Saccharification Rest,Infusion,"
152.0
°F
",60 min
89109,243191,No. 10 Brown-ing St.,Mash-Out,Infusion,"
170.0
°F
",20 min
89110,243192,Märzen 2015,Protein Rest,Infusion,"
131.0
°F
",20 min
89111,243192,Märzen 2015,Saccharification Rest,Infusion,"
145.0
°F
",45 min
89112,243192,Märzen 2015,Saccharification Rest,Infusion,"
158.0
°F
",20 min
89113,243192,Märzen 2015,Mash-Out,Infusion,"
170.0
°F
",10 min
89114,243197,Old Foghorn Clone,Saccharification Rest,Infusion,"
149.0
°F
",90 min
89115,243206,Red IPA Nowa,Saccharification Rest,Infusion,"
67.0
°C
",130 min
89116,243206,Red IPA Nowa,Mash-Out,Direct Heat,"
75.0
°C
",10 min
89117,243210,Ämerikän Ämbar,Saccharification Rest,Infusion,"
67.0
°C
",60 min
89118,243210,Ämerikän Ämbar,Mash-Out,Infusion,"
75.0
°C
",10 min
89119,243211,ÖÖL - GoldenAle,Dextrinization Rest,Infusion,"
65.0
°C
",60 min
89120,243211,ÖÖL - GoldenAle,Mash-Out,Infusion,"
75.0
°C
",10 min
89121,243213,Mississippi Mud Cascadian Dark Ale (v2),Saccharification Rest,Infusion,"
68.3
°C
",80 min
89122,243218,Black Fleet Big Black Belgian,Protein Rest,Direct Heat,"
124.0
°F
",10 min
89123,243218,Black Fleet Big Black Belgian,Saccharification Rest,Decoction,"
148.0
°F
",50 min
89124,243218,Black Fleet Big Black Belgian,Mash-Out,Direct Heat,"
170.0
°F
",15 min
89125,243233,OldChuck,Saccharification Rest,Infusion,"
154.0
°F
",60 min
89126,243244,Munich Helles - sem nome,Beta-Glucan Rest,Infusion,"
55.0
°C
",5 min
89127,243244,Munich Helles - sem nome,Saccharification Rest,Decoction,"
67.5
°C
",75 min
89128,243244,Munich Helles - sem nome,Mash-Out,Decoction,"
78.0
°C
",10 min
89129,243269,Pendleton Red,Saccharification Rest,Infusion,"
153.0
°F
",60 min
89130,243277,Pride of the Palouse,Saccharification Rest,Infusion,"
152.0
°F
",75 min
89131,243289,Get Drunk Sosoon,Saccharification Rest,Infusion,"
145.0
°F
",90 min
89132,243298,Fakelbock,Beta-Glucan Rest,Direct Heat,"
155.0
°F
",90 min
89133,243298,Fakelbock,Mash-Out,Decoction,"
175.0
°F
",10 min
89134,243300,Oyster Shuckin Stout,Saccharification Rest,Direct Heat,"
154.0
°F
",60 min
89135,243308,C-IPA II,Saccharification Rest,Infusion,"
65.0
°C
",90 min
89136,243313,Texas BBQ Ale,Saccharification Rest,Infusion,"
68.0
°C
",60 min
89137,243313,Texas BBQ Ale,Mash-Out,Decoction,"
75.0
°C
",45 min
89138,243316,witbok,Maltose Rest,Direct Heat,"
152.0
°F
",90 min
89139,243324,Oatmeal Stout (NB),Saccharification Rest,Direct Heat,"
153.0
°F
",60 min
89140,243324,Oatmeal Stout (NB),Mash-Out,Direct Heat,"
170.0
°F
",10 min
89141,243344,La Saison Française,Saccharification Rest,Decoction,"
64.0
°C
",80 min
89142,243344,La Saison Française,Mash-Out,Decoction,"
78.0
°C
",10 min
89143,243345,The Brown Bax,Maltose Rest,Direct Heat,"
67.0
°C
",60 min
89144,243345,The Brown Bax,Mash-Out,Direct Heat,"
75.0
°C
",15 min
89145,243346,Weizen for PPK,Beta-Glucan Rest,Direct Heat,"
50.0
°C
",15 min
89146,243346,Weizen for PPK,Maltose Rest,Direct Heat,"
62.0
°C
",40 min
89147,243346,Weizen for PPK,Dextrinization Rest,Direct Heat,"
72.0
°C
",40 min
89148,243346,Weizen for PPK,Mash-Out,Direct Heat,"
78.0
°C
",10 min
89149,243350,English IPA,Maltose Rest,Infusion,"
67.0
°C
",60 min
89150,243362,Dark Saison,Acid Rest,Decoction,"
147.0
°F
",80 min
89151,243369,Demon Batch,Saccharification Rest,Infusion,"
152.0
°F
",60 min
89152,243374,Simtra Mosalaxy IPA,Saccharification Rest,Infusion,"
155.0
°F
",60 min
89153,243375,Flowers anniversary bitter,Saccharification Rest,Infusion,"
66.0
°C
",90 min
89154,243380,Baby's First Belgian,Beta-Glucan Rest,Infusion,"
153.0
°F
",90 min
89155,243380,Baby's First Belgian,Mash-Out,Infusion,"
180.0
°F
",15 min
89156,243382,Klaus Brau’s Kitchen Sink IPA,Saccharification Rest,Infusion,"
152.0
°F
",60 min
89157,243400,B3 Belgian Tripel,Saccharification Rest,Infusion,"
152.0
°F
",60 min
89158,243400,B3 Belgian Tripel,Mash-Out,Infusion,"
168.0
°F
",5 min
89159,243405,Niko Amber Ale,Saccharification Rest,Infusion,"
155.0
°F
",60 min
89160,243405,Niko Amber Ale,Mash-Out,Infusion,"
165.0
°F
",30 min
89161,243415,HOPportunity Knocks,Saccharification Rest,Infusion,"
152.0
°F
",60 min
89162,243415,HOPportunity Knocks,Mash-Out,Infusion,"
168.0
°F
",20 min
89163,243420,Burnt Toast,Protein Rest,Infusion,"
130.0
°F
",15 min
89164,243420,Burnt Toast,Saccharification Rest,Infusion,"
153.0
°F
",45 min
89165,243425,Pale Rider White Stout,Saccharification Rest,Infusion,"
158.0
°F
",60 min
89166,243426,Springtime Pale,Saccharification Rest,Infusion,"
152.0
°F
",60 min
89167,243430,Lead us Into,Beta-Glucan Rest,Infusion,"
155.0
°F
",75 min
89168,243430,Lead us Into,Mash-Out,Direct Heat,"
168.0
°F
",15 min
89169,243441,Pallet Jack,Saccharification Rest,Infusion,"
152.0
°F
",30 min
89170,243445,89 Suitably Summer,Acid Rest,Direct Heat,"
45.0
°C
",15 min
89171,243445,89 Suitably Summer,Protein Rest,Direct Heat,"
50.0
°C
",15 min
89172,243445,89 Suitably Summer,Beta-Glucan Rest,Direct Heat,"
63.0
°C
",60 min
89173,243445,89 Suitably Summer,Saccharification Rest,Direct Heat,"
68.0
°C
",20 min
89174,243445,89 Suitably Summer,Mash-Out,Direct Heat,"
76.0
°C
",5 min
89175,243447,Pale Perle,Saccharification Rest,Infusion,"
152.0
°F
",60 min
89176,243453,Citra Pale Ale,Saccharification Rest,Infusion,"
151.0
°F
",60 min
89177,243455,Garbage Can Memorial Ale,Saccharification Rest,Direct Heat,"
150.0
°F
",60 min
89178,243455,Garbage Can Memorial Ale,Mash-Out,Direct Heat,"
170.0
°F
",10 min
89179,243488,Freiksenet's Brewery #4 - Single,Saccharification Rest,Infusion,"
68.0
°C
",60 min
89180,243489,Israely Indepandence Day IPA,Saccharification Rest,Infusion,"
66.0
°C
",90 min
89181,243492,Kolsch MG,Saccharification Rest,Infusion,"
148.0
°F
",60 min
89182,243492,Kolsch MG,Saccharification Rest,Infusion,"
153.0
°F
",30 min
89183,243520,Spring Rye Variant I,Saccharification Rest,Infusion,"
154.0
°F
",60 min
89184,243523,Weezing Goat,Saccharification Rest,Infusion,"
153.0
°F
",60 min
89185,243526,Bitter Pils To Swallow,Saccharification Rest,Infusion,"
148.0
°F
",90 min
89186,243526,Bitter Pils To Swallow,Mash-Out,Direct Heat,"
168.0
°F
",10 min
89187,243536,Amber Honey 3,Saccharification Rest,Infusion,"
153.0
°F
",60 min
89188,243565,Nobel Woods Sticke Alt,Acid Rest,Infusion,"
104.0
°F
",30 min
89189,243565,Nobel Woods Sticke Alt,Protein Rest,Infusion,"
140.0
°F
",30 min
89190,243565,Nobel Woods Sticke Alt,Saccharification Rest,Infusion,"
158.0
°F
",30 min
89191,243565,Nobel Woods Sticke Alt,Mash-Out,Infusion,"
168.0
°F
",10 min
89192,243571,Trappster Tripel,Protein Rest,Direct Heat,"
122.0
°F
",20 min
89193,243571,Trappster Tripel,Saccharification Rest,Direct Heat,"
149.0
°F
",30 min
89194,243571,Trappster Tripel,Saccharification Rest,Direct Heat,"
158.0
°F
",30 min
89195,243571,Trappster Tripel,Mash-Out,Direct Heat,"
170.0
°F
",30 min
89196,243578,Hello Pale Ale,Protein Rest,Direct Heat,"
55.0
°C
",15 min
89197,243578,Hello Pale Ale,Beta-Glucan Rest,Direct Heat,"
63.0
°C
",60 min
89198,243578,Hello Pale Ale,Mash-Out,Decoction,"
78.0
°C
",10 min
89199,243589,Oktoberfest,Acid Rest,Infusion,"
50.0
°C
",30 min
89200,243589,Oktoberfest,Dextrinization Rest,Infusion,"
64.0
°C
",15 min
89201,243589,Oktoberfest,Mash-Out,Infusion,"
69.0
°C
",15 min
89202,243592,Green Flash IPA gg,Saccharification Rest,Direct Heat,"
155.0
°F
",70 min
89203,243592,Green Flash IPA gg,Mash-Out,Decoction,"
170.0
°F
",20 min
89204,243595,Dunkelweizen 030615,Acid Rest,Infusion,"
95.0
°F
",10 min
89205,243595,Dunkelweizen 030615,Beta-Glucan Rest,Infusion,"
113.0
°F
",10 min
89206,243595,Dunkelweizen 030615,Protein Rest,Infusion,"
122.0
°F
",10 min
89207,243595,Dunkelweizen 030615,Maltose Rest,Infusion,"
147.0
°F
",5 min
89208,243595,Dunkelweizen 030615,Saccharification Rest,Decoction,"
152.0
°F
",10 min
89209,243595,Dunkelweizen 030615,Dextrinization Rest,Direct Heat,"
158.0
°F
",20 min
89210,243595,Dunkelweizen 030615,Mash-Out,Direct Heat,"
203.0
°F
",5 min
89211,243602,Marris Otter / Amarillo SMaSH,Saccharification Rest,Decoction,"
65.0
°C
",60 min
89212,243604,20150315-AIPA-2,Protein Rest,Direct Heat,"
50.0
°C
",20 min
89213,243604,20150315-AIPA-2,Maltose Rest,Direct Heat,"
66.0
°C
",60 min
89214,243604,20150315-AIPA-2,Mash-Out,Direct Heat,"
75.0
°C
",20 min
89215,243610,Peaked Hill Porter,Saccharification Rest,Infusion,"
155.0
°F
",60 min
89216,243637,Cleanup Ale,Saccharification Rest,Infusion,"
68.0
°C
",60 min
89217,243637,Cleanup Ale,Mash-Out,Direct Heat,"
77.0
°C
",15 min
89218,243657,brettaNOmyces,Saccharification Rest,Infusion,"
149.0
°F
",60 min
89219,243673,Baltic Porter,Beta-Glucan Rest,Decoction,"
67.0
°C
",60 min
89220,243673,Baltic Porter,Maltose Rest,Decoction,"
72.0
°C
",20 min
89221,243673,Baltic Porter,Mash-Out,Decoction,"
78.0
°C
",0 min
89222,243685,Blonde Sour,Protein Rest,Direct Heat,"
120.0
°F
",20 min
89223,243685,Blonde Sour,Saccharification Rest,Direct Heat,"
148.0
°F
",10 min
89224,243685,Blonde Sour,Dextrinization Rest,Direct Heat,"
157.0
°F
",60 min
89225,243685,Blonde Sour,Mash-Out,Direct Heat,"
175.0
°F
",10 min
89226,243692,'Unich Lager,Dextrinization Rest,Infusion,"
149.0
°F
",60 min
89227,243692,'Unich Lager,Mash-Out,Infusion,"
172.0
°F
",10 min
89228,243693,#15012 Pepper Rebellion,Saccharification Rest,Direct Heat,"
68.0
°C
",60 min
89229,243693,#15012 Pepper Rebellion,Mash-Out,Direct Heat,"
78.0
°C
",1 min
89230,243696,Blueberry Wheat,Saccharification Rest,Decoction,"
152.0
°F
",60 min
89231,243699,Aurelia Pils,Saccharification Rest,Direct Heat,"
68.0
°C
",45 min
